Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
toyota,2019,brand new,10427,24,petrol,automatic,30450000.0,SUV
mercedes-benz,2008,nigerian used,226924,2500,petrol,automatic,6394000.0,
mercedes-benz,2008,nigerian used,144784,2500,petrol,automatic,4266000.0,
toyota,2014,foreign used,104291,2400,petrol,automatic,5720000.0,
toyota,2008,nigerian used,46056,2500,petrol,automatic,22410000.0,
toyota,2011,foreign used,160336,3500,petrol,automatic,6240000.0,SUV
toyota,2012,nigerian used,76334,3500,petrol,automatic,5565000.0,SUV
renault,2005,nigerian used,60207,2000,petrol,automatic,3675000.0,SUV
lexus,2007,foreign used,131510,3500,petrol,automatic,4680000.0,
toyota,2008,nigerian used,113236,3500,petrol,automatic,3885000.0,SUV
mercedes-benz,2008,nigerian used,49835,2500,petrol,automatic,18826000.0,
toyota,2005,foreign used,354671,3300,petrol,automatic,3780000.0,
toyota,2010,foreign used,144121,2000,petrol,automatic,12600000.0,
toyota,2007,foreign used,154843,3500,petrol,automatic,3255000.0,
lexus,2007,foreign used,377520,4600,petrol,automatic,4200000.0,
toyota,2008,nigerian used,198747,30,petrol,automatic,4200000.0,SUV
mercedes-benz,2008,nigerian used,1305,3500,petrol,automatic,3432000.0,
toyota,2016,foreign used,16548,2500,petrol,automatic,12480000.0,SUV
toyota,2014,foreign used,119965,2500,petrol,automatic,4410000.0,
mercedes-benz,2008,nigerian used,80888,2500,petrol,automatic,5610000.0,
lexus,2010,foreign used,188896,3500,petrol,manual,5775000.0,
mercedes-benz,2008,nigerian used,66491,2500,petrol,automatic,4610000.0,
mini,2012,foreign used,144286,1600,petrol,automatic,6300000.0,
lexus,2007,foreign used,148888,3500,petrol,automatic,4680000.0,
lexus,2009,nigerian used,285775,3500,petrol,automatic,3150000.0,
lexus,2008,nigerian used,243860,3500,petrol,automatic,3045000.0,
toyota,2011,foreign used,161948,2500,petrol,automatic,3990000.0,
toyota,2015,foreign used,154559,3500,petrol,automatic,6825000.0,
mercedes-benz,2009,foreign used,95356,3000,petrol,automatic,7350000.0,SUV
toyota,2018,foreign used,86061,35,petrol,automatic,23920000.0,SUV
toyota,2010,nigerian used,146899,35,petrol,automatic,5200000.0,SUV
lexus,2008,foreign used,169463,3500,petrol,automatic,4410000.0,
toyota,2009,nigerian used,225960,2700,petrol,automatic,6552000.0,SUV
toyota,2012,foreign used,143428,2500,petrol,automatic,5720000.0,
toyota,2008,nigerian used,259700,35,petrol,automatic,5200000.0,SUV
mercedes-benz,2020,foreign used,20106,2000,petrol,automatic,58800000.0,SUV
toyota,2011,nigerian used,80973,35,petrol,automatic,7280000.0,SUV
mercedes-benz,2008,nigerian used,89833,5500,petrol,automatic,4200000.0,
toyota,2011,nigerian used,215641,2500,petrol,automatic,5250000.0,
land rover,2007,nigerian used,216498,4700,petrol,automatic,3150000.0,SUV
toyota,2012,nigerian used,284635,2700,petrol,automatic,5720000.0,SUV
mercedes-benz,2015,foreign used,38636,4700,petrol,automatic,19760000.0,SUV
lexus,2008,nigerian used,12915,2500,petrol,automatic,16810000.0,
lexus,2008,nigerian used,149693,2500,petrol,automatic,5050000.0,
toyota,2011,foreign used,20473,3500,petrol,automatic,10400000.0,
lexus,2004,foreign used,272206,4700,petrol,automatic,11440000.0,SUV
mercedes-benz,2010,nigerian used,191748,3600,petrol,automatic,4160000.0,
toyota,2011,nigerian used,92016,3500,petrol,automatic,5880000.0,SUV
lexus,2009,foreign used,95321,3500,petrol,automatic,6448000.0,SUV
mercedes-benz,2008,nigerian used,173113,2500,petrol,automatic,5610000.0,
lexus,2013,foreign used,139005,3400,petrol,automatic,12075000.0,SUV
toyota,2011,foreign used,217124,2700,petrol,automatic,6760000.0,
toyota,2006,nigerian used,161352,4700,petrol,automatic,3175000.0,
lexus,2005,nigerian used,109691,3300,petrol,automatic,3360000.0,SUV
lexus,2014,foreign used,68276,3500,petrol,automatic,15600000.0,SUV
mercedes-benz,2010,foreign used,142261,3500,petrol,automatic,8840000.0,SUV
mercedes-benz,2013,foreign used,104536,3500,petrol,automatic,14352000.0,SUV
lexus,2008,nigerian used,169971,2500,petrol,automatic,5386000.0,
lexus,2017,foreign used,68077,3500,petrol,automatic,26000000.0,SUV
mercedes-benz,2009,nigerian used,323392,3500,petrol,automatic,3150000.0,
mercedes-benz,2013,foreign used,76441,2700,petrol,automatic,5775000.0,
gmc,2013,nigerian used,178268,35000,petrol,automatic,4788000.0,SUV
mercedes-benz,2008,nigerian used,144059,2500,petrol,automatic,4490000.0,
lexus,2008,foreign used,169463,3500,petrol,automatic,4410000.0,
toyota,2009,nigerian used,89921,2700,petrol,automatic,14560000.0,SUV
toyota,2012,foreign used,279555,2500,petrol,automatic,4725000.0,
toyota,2002,foreign used,125606,2000,petrol,automatic,3255000.0,SUV
mercedes-benz,2016,foreign used,54116,3500,petrol,automatic,18375000.0,SUV
toyota,2011,nigerian used,80973,35,petrol,automatic,7280000.0,SUV
lexus,2012,nigerian used,81214,3500,petrol,automatic,7280000.0,
toyota,2008,foreign used,199815,2400,petrol,automatic,4410000.0,
toyota,2009,foreign used,141966,4000,petrol,automatic,4725000.0,
toyota,2011,foreign used,20473,3500,petrol,automatic,10400000.0,
toyota,2012,nigerian used,284635,2700,petrol,automatic,5720000.0,SUV
mercedes-benz,2008,nigerian used,144784,2500,petrol,automatic,4266000.0,
acura,2008,nigerian used,174861,3700,petrol,automatic,3536000.0,SUV
toyota,2007,nigerian used,86965,5700,petrol,automatic,4725000.0,
toyota,2005,foreign used,290022,3300,petrol,automatic,4368000.0,SUV
mercedes-benz,2010,nigerian used,150581,3500,petrol,automatic,3465000.0,
land rover,2006,foreign used,613630,4400,petrol,automatic,5200000.0,SUV
mercedes-benz,2008,foreign used,87432,4600,petrol,automatic,5775000.0,SUV
mercedes-benz,2008,nigerian used,93916,2500,petrol,automatic,10090000.0,
lexus,2012,nigerian used,81214,3500,petrol,automatic,7280000.0,
lexus,2008,nigerian used,191463,2500,petrol,automatic,4266000.0,
toyota,2017,foreign used,98483,2700,petrol,automatic,7350000.0,
lexus,2007,nigerian used,92530,3500,petrol,automatic,3150000.0,
toyota,2009,foreign used,86341,2400,petrol,automatic,3465000.0,
toyota,2006,foreign used,76999,2400,petrol,manual,6300000.0,
mercedes-benz,2003,foreign used,168330,5500,petrol,automatic,4200000.0,
acura,2008,nigerian used,174861,3700,petrol,automatic,3536000.0,SUV
toyota,2002,foreign used,125606,2000,petrol,automatic,3255000.0,SUV
toyota,2011,foreign used,163022,3500,petrol,automatic,5460000.0,
mercedes-benz,2013,foreign used,76441,2700,petrol,automatic,5775000.0,
toyota,2021,brand new,80,4000,petrol,automatic,46800000.0,SUV
ford,2012,foreign used,149681,3500,petrol,automatic,5720000.0,SUV
toyota,2013,foreign used,135027,2500,petrol,automatic,5616000.0,
toyota,2006,nigerian used,128397,3300,hybrid,automatic,3120000.0,SUV
mercedes-benz,2008,nigerian used,89833,5500,petrol,automatic,4200000.0,
toyota,2010,nigerian used,187491,2400,petrol,manual,6300000.0,
mercedes-benz,2008,foreign used,87432,4600,petrol,automatic,5775000.0,SUV
toyota,2008,nigerian used,309482,4000,petrol,automatic,4200000.0,
mercedes-benz,2008,nigerian used,93916,2500,petrol,automatic,10090000.0,
mercedes-benz,2015,foreign used,183487,3500,petrol,automatic,13650000.0,SUV
land rover,2007,nigerian used,216498,4700,petrol,automatic,3150000.0,SUV
toyota,2013,foreign used,250088,2500,petrol,automatic,5355000.0,
toyota,2017,foreign used,98483,2700,petrol,automatic,7350000.0,
lexus,2018,foreign used,53288,3500,petrol,automatic,21000000.0,SUV
land rover,2015,foreign used,88166,2000,petrol,automatic,11025000.0,SUV
lexus,2005,nigerian used,109691,3300,petrol,automatic,3360000.0,SUV
lexus,2008,nigerian used,173985,2500,petrol,automatic,3594000.0,
mercedes-benz,2013,foreign used,104536,3500,petrol,automatic,14352000.0,SUV
mercedes-benz,2013,nigerian used,250717,3500,petrol,automatic,5250000.0,
toyota,2011,foreign used,63404,3500,petrol,automatic,8295000.0,SUV
mercedes-benz,2010,foreign used,142261,3500,petrol,automatic,8840000.0,SUV
toyota,2014,foreign used,234273,4700,petrol,automatic,16275000.0,
toyota,2011,foreign used,161948,2500,petrol,automatic,3990000.0,
ford,2010,foreign used,155547,3500,petrol,automatic,3952000.0,SUV
mercedes-benz,2008,nigerian used,237536,3500,petrol,automatic,3675000.0,SUV
acura,2010,foreign used,221054,3700,petrol,automatic,9450000.0,SUV
toyota,2005,foreign used,290022,3300,petrol,automatic,4368000.0,SUV
toyota,2012,foreign used,350882,3500,petrol,automatic,7176000.0,
toyota,2007,nigerian used,114531,3300,petrol,automatic,3640000.0,SUV
lexus,2009,nigerian used,85662,35,petrol,automatic,3640000.0,
toyota,2008,foreign used,209285,3500,petrol,automatic,3360000.0,
mercedes-benz,2012,nigerian used,144761,30,petrol,automatic,7280000.0,SUV
lexus,2015,foreign used,40837,3500,petrol,automatic,10500000.0,SUV
mercedes-benz,2006,foreign used,185092,3500,petrol,automatic,6240000.0,SUV
toyota,2007,foreign used,181160,3500,petrol,automatic,3360000.0,
toyota,2006,foreign used,145366,3300,petrol,automatic,4160000.0,
lexus,2015,foreign used,82357,3500,petrol,automatic,20500000.0,SUV
toyota,2013,foreign used,100075,2500,petrol,automatic,4200000.0,
lexus,2009,nigerian used,285775,3500,petrol,automatic,3150000.0,
lexus,2008,nigerian used,169971,2500,petrol,automatic,5386000.0,
mercedes-benz,2010,foreign used,124523,3000,petrol,automatic,4095000.0,
mercedes-benz,2010,foreign used,116697,3500,petrol,automatic,5565000.0,
ford,2013,foreign used,140864,3500,petrol,automatic,4725000.0,SUV
toyota,2008,foreign used,268296,3500,petrol,automatic,3536000.0,
toyota,2014,foreign used,234273,4700,petrol,automatic,16275000.0,
toyota,2012,foreign used,279555,2500,petrol,automatic,4725000.0,
toyota,2007,nigerian used,114531,3300,petrol,automatic,3640000.0,SUV
land rover,2012,foreign used,170174,5000,petrol,automatic,12480000.0,SUV
mercedes-benz,2008,nigerian used,58653,2500,petrol,automatic,3930000.0,
land rover,2008,nigerian used,115456,2500,petrol,automatic,3370000.0,
mercedes-benz,2008,nigerian used,33326,2500,petrol,automatic,4714000.0,
lexus,2008,nigerian used,271598,3500,petrol,automatic,4160000.0,
toyota,2011,foreign used,297082,2500,petrol,automatic,3990000.0,
mercedes-benz,2006,nigerian used,170599,3500,petrol,automatic,3150000.0,SUV
mercedes-benz,2008,nigerian used,69029,2500,petrol,automatic,9866000.0,
ford,2009,foreign used,436448,4600,petrol,automatic,6300000.0,
ford,2012,nigerian used,80400,2000,petrol,automatic,3360000.0,SUV
toyota,2008,nigerian used,47169,57,petrol,automatic,7280000.0,
mercedes-benz,2008,nigerian used,69029,2500,petrol,automatic,9866000.0,
toyota,2011,foreign used,141530,3500,petrol,automatic,6136000.0,
lexus,2004,foreign used,158812,3300,petrol,automatic,5408000.0,
toyota,2011,foreign used,297082,2500,petrol,automatic,3990000.0,
toyota,2011,nigerian used,66737,2500,petrol,automatic,3360000.0,SUV
lexus,2008,nigerian used,271598,3500,petrol,automatic,4160000.0,
toyota,2010,foreign used,42452,2500,petrol,automatic,8320000.0,SUV
toyota,2005,foreign used,337681,2400,petrol,automatic,3675000.0,
toyota,2009,foreign used,354333,2400,hybrid,automatic,3150000.0,
ford,2008,nigerian used,258401,2500,petrol,automatic,3594000.0,
lexus,2008,nigerian used,86551,2500,petrol,automatic,4042000.0,
mercedes-benz,2005,foreign used,161352,3000,diesel,automatic,3640000.0,SUV
toyota,2010,foreign used,135904,3500,petrol,automatic,3990000.0,
toyota,2009,foreign used,86341,2400,petrol,automatic,3465000.0,
toyota,2010,foreign used,17429,4000,petrol,manual,26250000.0,SUV
lexus,2011,foreign used,30457,3500,petrol,automatic,9984000.0,SUV
ford,2007,foreign used,303226,3500,petrol,automatic,3328000.0,SUV
toyota,2013,nigerian used,89445,3500,petrol,automatic,6760000.0,SUV
ford,2011,nigerian used,84719,3500,petrol,automatic,5250000.0,SUV
mercedes-benz,2015,foreign used,113731,2000,petrol,automatic,12600000.0,
ford,2008,nigerian used,201615,2500,petrol,automatic,4938000.0,
ford,2007,foreign used,147723,4000,petrol,automatic,3150000.0,SUV
ford,2012,foreign used,232070,3500,petrol,automatic,7800000.0,SUV
toyota,2011,foreign used,160336,3500,petrol,automatic,6240000.0,SUV
lexus,2017,nigerian used,52518,35,petrol,automatic,14700000.0,
ford,2005,foreign used,164909,5400,petrol,automatic,3045000.0,SUV
toyota,2008,foreign used,268296,3500,petrol,automatic,3536000.0,
toyota,2011,foreign used,124744,3500,petrol,automatic,7350000.0,SUV
mercedes-benz,2012,nigerian used,69388,3500,petrol,automatic,5250000.0,
toyota,2008,nigerian used,154929,3000,petrol,manual,5200000.0,
toyota,2011,nigerian used,185520,3500,petrol,automatic,5225000.0,SUV
ford,2013,nigerian used,88432,2000,petrol,automatic,3675000.0,
ford,2011,nigerian used,143007,3500,petrol,automatic,5250000.0,SUV
lexus,2008,nigerian used,71151,3500,petrol,automatic,3744000.0,
ford,2009,foreign used,436448,4600,petrol,automatic,6300000.0,
acura,2010,foreign used,370878,3700,petrol,automatic,3990000.0,
buick,2008,nigerian used,55388,2500,petrol,automatic,4770000.0,
toyota,2021,brand new,968,30,petrol,automatic,41600000.0,
toyota,2016,foreign used,16548,2500,petrol,automatic,12480000.0,SUV
lexus,2007,foreign used,82850,3500,petrol,automatic,4690000.0,
ford,2013,foreign used,217417,3500,petrol,automatic,6240000.0,SUV
mercedes-benz,2010,nigerian used,33789,30,petrol,automatic,5250000.0,
ford,2005,foreign used,212433,3000,petrol,automatic,4200000.0,SUV
mercedes-benz,2017,nigerian used,39674,3500,petrol,automatic,13650000.0,SUV
lexus,2010,foreign used,120660,3500,petrol,automatic,8400000.0,SUV
toyota,2011,nigerian used,92016,3500,petrol,automatic,5880000.0,SUV
ford,2014,nigerian used,68871,2000,petrol,automatic,7280000.0,SUV
mercedes-benz,2010,nigerian used,131144,45,petrol,automatic,4410000.0,SUV
lexus,2008,nigerian used,64129,4600,petrol,automatic,3465000.0,
toyota,2008,foreign used,418753,3500,petrol,automatic,7592000.0,
mercedes-benz,2008,foreign used,140038,4600,petrol,automatic,5250000.0,SUV
ford,2011,foreign used,265935,3500,petrol,automatic,4410000.0,SUV
ford,2001,nigerian used,173113,3500,petrol,automatic,4200000.0,
land rover,2008,nigerian used,178406,4400,petrol,automatic,3360000.0,SUV
lexus,2009,foreign used,95321,3500,petrol,automatic,6448000.0,SUV
ford,2017,nigerian used,124596,2000,petrol,automatic,12600000.0,
ford,2007,foreign used,171104,3500,petrol,automatic,3952000.0,SUV
ford,2012,nigerian used,140197,2500,petrol,manual,5250000.0,
lexus,2006,nigerian used,130145,4700,petrol,automatic,3255000.0,SUV
mercedes-benz,2009,nigerian used,323392,3500,petrol,automatic,3150000.0,
ford,2014,nigerian used,70964,36,petrol,automatic,5200000.0,SUV
toyota,2006,foreign used,201305,3000,petrol,automatic,3465000.0,
lexus,2011,nigerian used,196286,4600,petrol,automatic,15600000.0,SUV
mercedes-benz,2011,foreign used,200436,4600,petrol,automatic,8900000.0,SUV
ford,2010,foreign used,134105,3500,petrol,automatic,3675000.0,SUV
toyota,2012,foreign used,153345,2700,petrol,automatic,8112000.0,SUV
toyota,2010,nigerian used,76966,5700,petrol,automatic,5775000.0,
lexus,2007,nigerian used,161352,3500,petrol,automatic,2310000.0,
mercedes-benz,2011,foreign used,195029,3000,petrol,automatic,6240000.0,
ford,2014,nigerian used,271943,3500,petrol,automatic,5200000.0,SUV
lexus,2010,nigerian used,114626,3500,hybrid,automatic,6760000.0,SUV
mercedes-benz,2018,foreign used,115896,3500,petrol,automatic,24150000.0,SUV
ford,2012,foreign used,1284898,3500,petrol,automatic,5250000.0,SUV
toyota,2012,nigerian used,162229,2700,petrol,automatic,12600000.0,SUV
lexus,2007,nigerian used,140981,3500,petrol,automatic,3150000.0,
ford,2012,foreign used,201267,3500,petrol,automatic,4725000.0,SUV
lexus,2008,nigerian used,215685,2500,petrol,automatic,4042000.0,
lexus,2006,nigerian used,90235,2500,petrol,automatic,3120000.0,
toyota,2007,foreign used,282688,2400,petrol,automatic,3450000.0,
lexus,2007,foreign used,171869,4600,petrol,automatic,5720000.0,
toyota,2012,foreign used,124506,2500,petrol,automatic,5565000.0,
mercedes-benz,2008,nigerian used,21973,2500,petrol,automatic,15690000.0,
mercedes-benz,2009,foreign used,96757,3000,diesel,automatic,4620000.0,SUV
mercedes-benz,2010,nigerian used,65084,3000,petrol,automatic,4264000.0,
mercedes-benz,2012,foreign used,55264,3500,petrol,automatic,14352000.0,SUV
mercedes-benz,2008,nigerian used,60837,2500,petrol,automatic,8410000.0,
toyota,2014,nigerian used,47523,3500,petrol,automatic,9880000.0,
lexus,2012,nigerian used,96283,2500,petrol,automatic,4200000.0,
toyota,2012,foreign used,198938,3500,petrol,automatic,6090000.0,
toyota,2013,nigerian used,44496,2600,petrol,automatic,7280000.0,
lexus,2007,nigerian used,268759,2500,petrol,automatic,3432000.0,
ford,2018,foreign used,14405,3500,petrol,automatic,18375000.0,SUV
ford,2011,nigerian used,262832,3500,petrol,automatic,4410000.0,SUV
cadillac,2008,nigerian used,289580,2500,petrol,automatic,6730000.0,
ford,2012,nigerian used,80400,2000,petrol,automatic,3360000.0,SUV
ford,2012,foreign used,290049,3500,petrol,automatic,5250000.0,SUV
land rover,2008,nigerian used,107441,2500,petrol,automatic,3930000.0,
mercedes-benz,2010,nigerian used,156987,3000,petrol,automatic,3952000.0,
toyota,2006,nigerian used,120820,3500,petrol,automatic,3120000.0,
toyota,2007,foreign used,220902,4700,petrol,automatic,10400000.0,
mercedes-benz,2009,nigerian used,103752,4700,petrol,automatic,4410000.0,SUV
land rover,2008,nigerian used,37846,2500,petrol,automatic,11210000.0,
lexus,2004,nigerian used,84195,4700,petrol,automatic,4992000.0,SUV
toyota,2008,foreign used,94447,24,petrol,automatic,3465000.0,
acura,2010,foreign used,284441,3500,petrol,automatic,5096000.0,
audi,2011,nigerian used,219042,2000,petrol,automatic,3937500.0,
ford,2013,nigerian used,220846,3500,petrol,automatic,5250000.0,
toyota,2007,foreign used,16479,3500,petrol,automatic,3465000.0,
mercedes-benz,2009,foreign used,144066,3500,petrol,automatic,3150000.0,
ford,2012,nigerian used,108572,3500,petrol,automatic,3150000.0,SUV
mercedes-benz,2007,nigerian used,239582,3500,petrol,automatic,4056000.0,SUV
toyota,2008,nigerian used,165146,4000,petrol,automatic,5200000.0,SUV
mercedes-benz,2009,nigerian used,159366,3500,petrol,automatic,4992000.0,SUV
toyota,2007,nigerian used,140882,2700,petrol,automatic,6760000.0,SUV
toyota,2011,nigerian used,129896,3500,petrol,automatic,4992000.0,
toyota,2007,foreign used,141956,2400,petrol,automatic,3712800.0,
toyota,2007,foreign used,153624,2400,petrol,automatic,3255000.0,
toyota,2011,nigerian used,109174,3500,petrol,automatic,3570000.0,
lexus,2008,nigerian used,169887,3500,petrol,automatic,3675000.0,SUV
lexus,2010,foreign used,91604,3500,petrol,automatic,9391200.0,SUV
toyota,2007,foreign used,16479,3500,petrol,automatic,3465000.0,
